DATAFLOW,LAST UPDATE,freq,unit,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y40,PL,2012,947,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y40,PL,2013,946,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y40,PL,2014,1081,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y40,PL,2015,1184,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y40,PL,2016,1390,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y40,PL,2017,1399,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y40,PL,2018,1622,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y40,PL,2019,1765,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y40,PL,2020,1381,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y40,PL,2021,1662,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y40,PL,2022,1818,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y41,PL,1995,378,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y41,PL,1996,398,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y41,PL,1997,488,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y41,PL,1998,509,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y41,PL,1999,533,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y41,PL,2000,516,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y41,PL,2001,518,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y41,PL,2002,516,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y41,PL,2003,494,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y41,PL,2004,536,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y41,PL,2005,530,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y41,PL,2006,598,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y41,PL,2007,683,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y41,PL,2008,702,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y41,PL,2009,676,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y41,PL,2010,660,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y41,PL,2011,658,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y41,PL,2012,730,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y41,PL,2013,686,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y41,PL,2014,869,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y41,PL,2015,881,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y41,PL,2016,1072,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y41,PL,2017,1170,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y41,PL,2018,1267,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y41,PL,2019,1270,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y41,PL,2020,1157,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y41,PL,2021,1401,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y41,PL,2022,1384,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y42,PL,1995,321,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y42,PL,1996,328,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y42,PL,1997,340,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y42,PL,1998,380,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y42,PL,1999,448,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y42,PL,2000,489,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y42,PL,2001,423,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y42,PL,2002,403,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y42,PL,2003,429,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y42,PL,2004,395,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y42,PL,2005,440,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y42,PL,2006,482,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y42,PL,2007,528,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y42,PL,2008,564,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y42,PL,2009,589,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y42,PL,2010,517,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y42,PL,2011,538,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y42,PL,2012,570,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y42,PL,2013,548,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y42,PL,2014,639,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y42,PL,2015,714,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y42,PL,2016,844,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y42,PL,2017,876,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y42,PL,2018,1113,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y42,PL,2019,1073,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y42,PL,2020,979,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y42,PL,2021,1172,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y42,PL,2022,1205,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y43,PL,1995,263,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y43,PL,1996,254,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y43,PL,1997,272,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y43,PL,1998,336,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y43,PL,1999,342,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y43,PL,2000,373,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y43,PL,2001,364,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y43,PL,2002,348,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y43,PL,2003,395,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y43,PL,2004,361,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y43,PL,2005,339,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y43,PL,2006,432,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y43,PL,2007,501,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y43,PL,2008,462,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y43,PL,2009,466,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y43,PL,2010,412,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y43,PL,2011,430,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y43,PL,2012,485,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y43,PL,2013,464,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y43,PL,2014,506,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y43,PL,2015,551,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y43,PL,2016,664,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y43,PL,2017,713,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y43,PL,2018,846,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y43,PL,2019,901,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y43,PL,2020,719,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y43,PL,2021,991,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y43,PL,2022,1064,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y44,PL,1995,203,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y44,PL,1996,211,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y44,PL,1997,238,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y44,PL,1998,272,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y44,PL,1999,279,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y44,PL,2000,295,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y44,PL,2001,262,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y44,PL,2002,294,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y44,PL,2003,332,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y44,PL,2004,346,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y44,PL,2005,319,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y44,PL,2006,340,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y44,PL,2007,408,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y44,PL,2008,460,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y44,PL,2009,393,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y44,PL,2010,376,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y44,PL,2011,361,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y44,PL,2012,356,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y44,PL,2013,381,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y44,PL,2014,411,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y44,PL,2015,479,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y44,PL,2016,552,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y44,PL,2017,590,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y44,PL,2018,650,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y44,PL,2019,736,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y44,PL,2020,631,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y44,PL,2021,817,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y44,PL,2022,857,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y45,PL,1995,151,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y45,PL,1996,172,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y45,PL,1997,195,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y45,PL,1998,249,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y45,PL,1999,225,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y45,PL,2000,256,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y45,PL,2001,247,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y45,PL,2002,253,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y45,PL,2003,299,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y45,PL,2004,269,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y45,PL,2005,306,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y45,PL,2006,304,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y45,PL,2007,334,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y45,PL,2008,386,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y45,PL,2009,352,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y45,PL,2010,355,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y45,PL,2011,307,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y45,PL,2012,316,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y45,PL,2013,299,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y45,PL,2014,348,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y45,PL,2015,388,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y45,PL,2016,402,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y45,PL,2017,488,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y45,PL,2018,526,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y45,PL,2019,577,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y45,PL,2020,513,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y45,PL,2021,661,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y45,PL,2022,731,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y46,PL,1995,126,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y46,PL,1996,158,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y46,PL,1997,167,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y46,PL,1998,175,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y46,PL,1999,202,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y46,PL,2000,229,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y46,PL,2001,209,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y46,PL,2002,236,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y46,PL,2003,254,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y46,PL,2004,214,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y46,PL,2005,287,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y46,PL,2006,302,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y46,PL,2007,339,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y46,PL,2008,306,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y46,PL,2009,305,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y46,PL,2010,306,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y46,PL,2011,255,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y46,PL,2012,284,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y46,PL,2013,280,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y46,PL,2014,312,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y46,PL,2015,324,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y46,PL,2016,338,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y46,PL,2017,384,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y46,PL,2018,405,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y46,PL,2019,504,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y46,PL,2020,452,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y46,PL,2021,552,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y46,PL,2022,608,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y47,PL,1995,97,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y47,PL,1996,107,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y47,PL,1997,141,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y47,PL,1998,150,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y47,PL,1999,147,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y47,PL,2000,179,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y47,PL,2001,151,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y47,PL,2002,190,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y47,PL,2003,170,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y47,PL,2004,190,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y47,PL,2005,211,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y47,PL,2006,238,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y47,PL,2007,283,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y47,PL,2008,316,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y47,PL,2009,287,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y47,PL,2010,268,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y47,PL,2011,222,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y47,PL,2012,242,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y47,PL,2013,247,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y47,PL,2014,238,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y47,PL,2015,255,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y47,PL,2016,294,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y47,PL,2017,292,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y47,PL,2018,350,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y47,PL,2019,394,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y47,PL,2020,397,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y47,PL,2021,490,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y47,PL,2022,559,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y48,PL,1995,90,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y48,PL,1996,106,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y48,PL,1997,105,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y48,PL,1998,130,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y48,PL,1999,127,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y48,PL,2000,135,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y48,PL,2001,129,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y48,PL,2002,140,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y48,PL,2003,179,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y48,PL,2004,180,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y48,PL,2005,189,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y48,PL,2006,198,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y48,PL,2007,240,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y48,PL,2008,245,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y48,PL,2009,239,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y48,PL,2010,227,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y48,PL,2011,211,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y48,PL,2012,214,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y48,PL,2013,189,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y48,PL,2014,230,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y48,PL,2015,187,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y48,PL,2016,216,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y48,PL,2017,259,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y48,PL,2018,264,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y48,PL,2019,318,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y48,PL,2020,317,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y48,PL,2021,375,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y48,PL,2022,425,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y49,PL,1995,67,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y49,PL,1996,65,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y49,PL,1997,93,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y49,PL,1998,92,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y49,PL,1999,114,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y49,PL,2000,146,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y49,PL,2001,131,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y49,PL,2002,131,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y49,PL,2003,135,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y49,PL,2004,139,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y49,PL,2005,163,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y49,PL,2006,168,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y49,PL,2007,218,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y49,PL,2008,226,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y49,PL,2009,215,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y49,PL,2010,201,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y49,PL,2011,175,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y49,PL,2012,210,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y49,PL,2013,195,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y49,PL,2014,195,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y49,PL,2015,204,
ESTAT:DEMO_NSINAGEC(1.0),5/9/2024 23:00,A,NR,M,Y49,PL,2016,229,
